pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
KF130372.1.1735_U	KF130372	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.054 18S ribosomal RNA gene,					ST8300.054		"surface water sample from the South China Sea"""																							environmental								
KF130373.1.1739_U	KF130373	1	1739	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.055 18S ribosomal RNA gene,					ST8300.055		"surface water sample from the South China Sea"""																							environmental								
KF130376.1.1735_U	KF130376	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.058 18S ribosomal RNA gene,					ST8300.058		"surface water sample from the South China Sea"""																							environmental								
KF130377.1.1735_U	KF130377	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.059 18S ribosomal RNA gene,					ST8300.059		"surface water sample from the South China Sea"""																							environmental								
KF130379.1.1735_U	KF130379	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.061 18S ribosomal RNA gene,					ST8300.061		"surface water sample from the South China Sea"""																							environmental								
KF130382.1.1735_U	KF130382	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.065 18S ribosomal RNA gene,					ST8300.065		"surface water sample from the South China Sea"""																							environmental								
KF130383.1.1735_U	KF130383	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.066 18S ribosomal RNA gene,					ST8300.066		"surface water sample from the South China Sea"""																							environmental								
KF130386.1.1736_U	KF130386	1	1736	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.070 18S ribosomal RNA gene,					ST8300.070		"surface water sample from the South China Sea"""																							environmental								
KF130387.1.1735_U	KF130387	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.072 18S ribosomal RNA gene,					ST8300.072		"surface water sample from the South China Sea"""																							environmental								
KF130389.1.1735_U	KF130389	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.074 18S ribosomal RNA gene,					ST8300.074		"surface water sample from the South China Sea"""																							environmental								
KF130391.1.1735_U	KF130391	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.077 18S ribosomal RNA gene,					ST8300.077		"surface water sample from the South China Sea"""																							environmental								
KF130393.1.1735_U	KF130393	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.079 18S ribosomal RNA gene,					ST8300.079		"surface water sample from the South China Sea"""																							environmental								
KF130394.1.1735_U	KF130394	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.081 18S ribosomal RNA gene,					ST8300.081		"surface water sample from the South China Sea"""																							environmental								
KF130395.1.1735_U	KF130395	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.082 18S ribosomal RNA gene,					ST8300.082		"surface water sample from the South China Sea"""																							environmental								
KF130397.1.1735_U	KF130397	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.087 18S ribosomal RNA gene,					ST8300.087		"surface water sample from the South China Sea"""																							environmental								
KF130399.1.1735_U	KF130399	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.091 18S ribosomal RNA gene,					ST8300.091		"surface water sample from the South China Sea"""																							environmental								
KF130401.1.1735_U	KF130401	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.097 18S ribosomal RNA gene,					ST8300.097		"surface water sample from the South China Sea"""																							environmental								
KF130403.1.1735_U	KF130403	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.099 18S ribosomal RNA gene,					ST8300.099		"surface water sample from the South China Sea"""																							environmental								
KF130404.1.1735_U	KF130404	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.102 18S ribosomal RNA gene,					ST8300.102		"surface water sample from the South China Sea"""																							environmental								
KF130406.1.1735_U	KF130406	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.104 18S ribosomal RNA gene,					ST8300.104		"surface water sample from the South China Sea"""																							environmental								
KF130407.1.1735_U	KF130407	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.105 18S ribosomal RNA gene,					ST8300.105		"surface water sample from the South China Sea"""																							environmental								
KF130408.1.1735_U	KF130408	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.107 18S ribosomal RNA gene,					ST8300.107		"surface water sample from the South China Sea"""																							environmental								
KF130410.1.1735_U	KF130410	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.110 18S ribosomal RNA gene,					ST8300.110		"surface water sample from the South China Sea"""																							environmental								
KF130411.1.1735_U	KF130411	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.111 18S ribosomal RNA gene,					ST8300.111		"surface water sample from the South China Sea"""																							environmental								
KF130412.1.1735_U	KF130412	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.112 18S ribosomal RNA gene,					ST8300.112		"surface water sample from the South China Sea"""																							environmental								
KF130414.1.1735_U	KF130414	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.114 18S ribosomal RNA gene,					ST8300.114		"surface water sample from the South China Sea"""																							environmental								
KF130415.1.1735_U	KF130415	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.115 18S ribosomal RNA gene,					ST8300.115		"surface water sample from the South China Sea"""																							environmental								
KF130416.1.1735_U	KF130416	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.116 18S ribosomal RNA gene,					ST8300.116		"surface water sample from the South China Sea"""																							environmental								
KF130417.1.1735_U	KF130417	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.117 18S ribosomal RNA gene,					ST8300.117		"surface water sample from the South China Sea"""																							environmental								
KF130419.1.1735_U	KF130419	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.120 18S ribosomal RNA gene,					ST8300.120		"surface water sample from the South China Sea"""																							environmental								
KF130420.1.1735_U	KF130420	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.121 18S ribosomal RNA gene,					ST8300.121		"surface water sample from the South China Sea"""																							environmental								
KF130421.1.1735_U	KF130421	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.122 18S ribosomal RNA gene,					ST8300.122		"surface water sample from the South China Sea"""																							environmental								
KF130422.1.1735_U	KF130422	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.123 18S ribosomal RNA gene,					ST8300.123		"surface water sample from the South China Sea"""																							environmental								
KF130423.1.1735_U	KF130423	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.124 18S ribosomal RNA gene,					ST8300.124		"surface water sample from the South China Sea"""																							environmental								
KF130424.1.1735_U	KF130424	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.126 18S ribosomal RNA gene,					ST8300.126		"surface water sample from the South China Sea"""																							environmental								
KF130425.1.1735_U	KF130425	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.127 18S ribosomal RNA gene,					ST8300.127		"surface water sample from the South China Sea"""																							environmental								
KF130426.1.1735_U	KF130426	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.128 18S ribosomal RNA gene,					ST8300.128		"surface water sample from the South China Sea"""																							environmental								
KF130463.1.1750_U	KF130463	1	1750	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_E	Stephanoecidae_Group_E_X	Stephanoecidae_Group_E_X_sp.					ENV	Uncultured eukaryote clone ST8360.060 18S ribosomal RNA gene,					ST8360.060		"60 m water sample from the South China Sea"""																							environmental								
KF130500.1.1748_U	KF130500	1	1748	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XX_Clade-3	Choanoflagellida_XX_Clade-3_X	Choanoflagellida_XX_Clade-3_X_sp.					ENV	Uncultured eukaryote clone ST8360.115 18S ribosomal RNA gene,					ST8360.115		"60 m water sample from the South China Sea"""																							environmental								
KF130554.1.1742_U	KF130554	1	1742	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Monosigidae_Group_B_X	Monosigidae_Group_B_X_sp.					ENV	Uncultured eukaryote clone ST8900.051 18S ribosomal RNA gene,					ST8900.051		"surface water sample from the South China Sea"""																							environmental								
KJ631037.1.1739_U	KJ631037	1	1739	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_XX	Paramonosiga	Paramonosiga_thecata					INV	Paramonosiga thecata 18S ribosomal RNA gene, partial sequence.																																						
KJ631038.1.1646_U	KJ631038	1	1646	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_XX	Salpingoeca_XX	Salpingoeca_euryoecia					INV	Salpingoeca euryoecia 18S ribosomal RNA gene, partial sequence.																																						
KJ631039.1.1820_U	KJ631039	1	1820	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoeca_C1	Salpingoeca_fusiformis					INV	Salpingoeca fusiformis 18S ribosomal RNA gene, partial sequence.																																						
KJ631040.1.1675_U	KJ631040	1	1675	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Salpingoeca_A	Salpingoeca_longipes					INV	Salpingoeca longipes 18S ribosomal RNA gene, partial sequence.																																						
KJ631041.1.1612_U	KJ631041	1	1612	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoeca_C1	Salpingoeca_ventriosa					INV	Salpingoeca ventriosa 18S ribosomal RNA gene, partial sequence.																																						
KJ631042.1.1622_U	KJ631042	1	1622	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Clade-2	Sphaeroeca	Sphaeroeca_leprechaunica					INV	Sphaeroeca leprechaunica 18S ribosomal RNA gene, partial sequence.																																						
KJ639876.1.919_U	KJ639876	1	919	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.					ENV	Uncultured eukaryote clone R_N2C_K22 18S ribosomal RNA gene,					R_N2C_K22		sandstone, endolithic					Germany																		environmental								
KJ757092.1.1782_U	KJ757092	1	1782	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_I	Stephanoecidae_Group_I_X	Stephanoecidae_Group_I_X_sp.					ENV	Uncultured eukaryote clone SGYY1111 18S ribosomal RNA gene, partial					SGYY1111		East Pacific Rise 2500m																							environmental								
KJ759326.1.1789_U	KJ759326	1	1789	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XXX	Choanoflagellida_XXXX	Choanoflagellida_XXXX_sp.					ENV	Uncultured eukaryote clone SGYO1156 18S ribosomal RNA gene, partial					SGYO1156		Gulf Stream 15m																							environmental								
KJ759433.1.1796_U	KJ759433	1	1796	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone SGYO1442 18S ribosomal RNA gene, partial					SGYO1442		Gulf Stream 15m																							environmental								
KJ759457.1.1792_U	KJ759457	1	1792	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XXX	Choanoflagellida_XXXX	Choanoflagellida_XXXX_sp.					ENV	Uncultured eukaryote clone SGYO1506 18S ribosomal RNA gene, partial					SGYO1506		Gulf Stream 15m																							environmental								
KJ759463.1.1789_U	KJ759463	1	1789	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone SGYO1533 18S ribosomal RNA gene, partial					SGYO1533		Gulf Stream 15m																							environmental								
KJ762023.1.1790_U	KJ762023	1	1790	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured eukaryote clone SGYT1512 18S ribosomal RNA gene, partial					SGYT1512		Arctic Ocean 35m																							environmental								
KJ762435.1.1785_U	KJ762435	1	1785	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone SGYT962 18S ribosomal RNA gene, partial					SGYT962		Arctic Ocean 35m																							environmental								
KJ762936.1.1789_U	KJ762936	1	1789	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_E	Stephanoecidae_Group_E_X	Stephanoecidae_Group_E_X_sp.					ENV	Uncultured eukaryote clone SGUH1246 18S ribosomal RNA gene, partial					SGUH1246		SPOTstation 5m																							environmental								
KJ762979.1.1783_U	KJ762979	1	1783	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecida_X	Acanthoecida_XX	Acanthoecida_XX_sp.					ENV	Uncultured eukaryote clone SGUH1344 18S ribosomal RNA gene, partial					SGUH1344		SPOTstation 5m																							environmental								
KJ763099.1.1781_U	KJ763099	1	1781	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone SGUH427 18S ribosomal RNA gene, partial					SGUH427		SPOTstation 5m																							environmental								
KJ763305.1.1781_U	KJ763305	1	1781	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone SGUH760 18S ribosomal RNA gene, partial					SGUH760		SPOTstation 5m																							environmental								
KJ763316.1.1790_U	KJ763316	1	1790	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured eukaryote clone SGUH779 18S ribosomal RNA gene, partial					SGUH779		SPOTstation 5m																							environmental								
KJ764228.1.1792_U	KJ764228	1	1792	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured eukaryote clone SGYN1425 18S ribosomal RNA gene, partial					SGYN1425		Ross Sea 600m																							environmental								
KJ925307.1.1499_U	KJ925307	1	1499	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XX_Clade-3	Choanoflagellida_XX_Clade-3_X	Choanoflagellida_XX_Clade-3_X_sp.					ENV	Uncultured eukaryote clone 273B03 small subunit ribosomal RNA gene,					273B03		Columbia River coastal margin																							environmental								
